date,index,close_gt_sma50,close_gt_sma200
2004-08-31,12850.280273,80.64516129032258,58.064516129032256
2004-09-01,13023.870117,87.09677419354837,64.51612903225806
2004-09-02,12999.070313,90.32258064516128,64.51612903225806
2004-09-03,12948.099609,80.64516129032258,61.29032258064516
2002-12-02,10205.160156,64.51612903225806,12.903225806451616
2002-12-03,10227.009766,74.19354838709677,22.58064516129032
2002-12-04,9995.730469,70.96774193548387,12.903225806451616
2002-12-05,10009.879883,74.19354838709677,16.129032258064516
2002-12-06,9973.75,67.74193548387096,16.129032258064516
2002-12-09,9868.480469,64.51612903225806,12.903225806451616
2002-12-10,9857.990234,61.29032258064516,9.677419354838714
2002-12-11,9784.570313,38.709677419354854,6.451612903225808
2002-12-12,9813.780273,41.935483870967744,6.451612903225808
2002-12-13,9728.429688,32.25806451612903,6.451612903225808
2002-12-16,9656.459961,29.032258064516128,9.677419354838714
2002-12-17,9715.740234,32.25806451612903,9.677419354838714
2002-12-18,9548.650391,22.58064516129032,9.677419354838714
2002-12-19,9557.860352,19.354838709677427,9.677419354838714
2002-12-20,9628.69043,19.354838709677427,9.677419354838714
2002-12-23,9570.929688,16.129032258064516,9.677419354838714
2002-12-24,9561.629883,19.354838709677427,9.677419354838714
2002-12-25,,16.129032258064516,9.677419354838714
2002-12-26,,16.129032258064516,9.677419354838714
2002-12-27,9445.259766,9.677419354838714,6.451612903225808
2002-12-30,9272.330078,3.2258064516129035,6.451612903225808
2002-12-31,9321.290039,6.451612903225808,6.451612903225808
2003-01-01,,6.451612903225808,6.451612903225808
2003-01-02,9365.519531,6.451612903225808,6.451612903225808
2003-01-03,9583.849609,12.903225806451616,3.2258064516129035
2003-01-06,9665.959961,25.80645161290323,3.2258064516129035
2003-01-07,9652.400391,29.032258064516128,6.451612903225808
2003-01-08,9688.209961,32.25806451612903,12.903225806451616
2003-01-09,9675.410156,35.483870967741936,9.677419354838714
2003-01-10,9721.5,54.838709677419345,16.129032258064516
2003-01-13,9834.080078,61.29032258064516,25.80645161290323
2003-01-14,9796.30957,54.838709677419345,22.58064516129032
2003-01-15,9873.490234,61.29032258064516,25.80645161290323
2003-01-16,9743.230469,51.61290322580646,16.129032258064516
2003-01-17,9614.589844,38.709677419354854,16.129032258064516
2003-01-20,9552.019531,32.25806451612903,16.129032258064516
2003-01-21,9568.469727,38.709677419354854,16.129032258064516
2003-01-22,9560.290039,41.935483870967744,16.129032258064516
2003-01-23,9584.700195,51.61290322580646,19.354838709677427
2003-01-24,9460.599609,29.032258064516128,12.903225806451616
2003-01-27,9298.669922,25.80645161290323,9.677419354838714
2003-01-28,9325.599609,29.032258064516128,16.129032258064516
2021-02-02,29248.699219,57.69230769230769,59.615384615384606
2021-02-03,29307.460938,55.769230769230774,57.69230769230769
2003-01-29,9240.790039,22.58064516129032,6.451612903225808
2003-01-30,9258.950195,22.58064516129032,6.451612903225808
2003-01-31,,22.58064516129032,6.451612903225808
2003-02-03,,22.58064516129032,9.677419354838714
2003-02-04,9252.709961,22.58064516129032,12.903225806451616
2003-02-05,9180.469727,19.354838709677427,16.129032258064516
2003-02-06,9126.150391,19.354838709677427,9.677419354838714
2003-02-07,9150.950195,29.032258064516128,12.903225806451616
2003-02-10,9232.139648,32.25806451612903,12.903225806451616
2003-02-11,9194.910156,29.032258064516128,9.677419354838714
2003-02-12,9314.900391,45.16129032258064,19.354838709677427
2003-02-13,9173.429688,32.25806451612903,9.677419354838714
2003-02-14,9201.759766,25.80645161290323,9.677419354838714
2003-02-17,9383.679688,48.38709677419354,22.58064516129032
2003-02-18,9397.049805,51.61290322580646,22.58064516129032
2003-02-19,9427.629883,64.51612903225806,25.80645161290323
2003-02-20,9390.480469,48.38709677419354,16.129032258064516
2003-02-21,9250.860352,32.25806451612903,12.903225806451616
2003-02-24,9239.469727,32.25806451612903,12.903225806451616
2003-02-25,9148.480469,19.354838709677427,12.903225806451616
2003-02-26,9116.280273,25.80645161290323,12.903225806451616
2003-02-27,9134.240234,32.25806451612903,12.903225806451616
2003-02-28,9122.660156,35.483870967741936,19.354838709677427
2003-03-03,9268.769531,45.16129032258064,25.80645161290323
2003-03-04,9181.889648,45.16129032258064,29.032258064516128
2003-03-05,9109.179688,41.935483870967744,29.032258064516128
2003-03-06,8962.259766,29.032258064516128,12.903225806451616
2003-03-07,8907.099609,25.80645161290323,12.903225806451616
2003-03-10,8861.870117,22.58064516129032,12.903225806451616
2003-03-11,8859.929688,32.25806451612903,19.354838709677427
2003-03-12,8874.990234,29.032258064516128,22.58064516129032
2003-03-13,8787.450195,25.80645161290323,16.129032258064516
2003-03-14,8956.169922,35.483870967741936,22.58064516129032
2003-03-17,8804.160156,29.032258064516128,19.354838709677427
2003-03-18,9041.509766,32.25806451612903,25.80645161290323
2003-03-19,9158.589844,45.16129032258064,29.032258064516128
2003-03-20,9194.55957,48.38709677419354,32.25806451612903
2003-03-21,9179.19043,51.61290322580646,35.483870967741936
2003-03-24,9108.450195,48.38709677419354,32.25806451612903
2003-03-25,9062.150391,45.16129032258064,32.25806451612903
2003-03-26,9047.089844,45.16129032258064,35.483870967741936
2003-03-27,8872.320313,38.709677419354854,29.032258064516128
2003-03-28,8863.360352,38.709677419354854,29.032258064516128
2003-03-31,8634.450195,16.129032258064516,19.354838709677427
2003-04-01,8596.889648,16.129032258064516,16.129032258064516
2003-04-02,8706.19043,12.903225806451616,16.129032258064516
2003-04-03,8648.160156,9.677419354838714,12.903225806451616
2003-04-04,8822.450195,32.25806451612903,22.58064516129032
2003-04-07,8962.209961,38.709677419354854,25.80645161290323
2003-04-08,8806.660156,29.032258064516128,19.354838709677427
2003-04-09,8636.849609,16.129032258064516,9.677419354838714
2003-04-10,8625.719727,19.354838709677427,12.903225806451616
2003-04-11,8645.650391,22.58064516129032,16.129032258064516
2003-04-14,8533.549805,16.129032258064516,16.129032258064516
2003-04-15,8632.099609,22.58064516129032,16.129032258064516
2003-04-16,8675.139648,19.354838709677427,16.129032258064516
2003-04-17,8579.139648,19.354838709677427,16.129032258064516
2003-04-18,,19.354838709677427,16.129032258064516
2003-04-21,,19.354838709677427,16.129032258064516
2003-04-22,8571.910156,12.903225806451616,16.129032258064516
2003-04-23,8519.599609,9.677419354838714,16.129032258064516
2003-04-24,8442.110352,6.451612903225808,12.903225806451616
2003-04-25,8409.009766,6.451612903225808,16.129032258064516
2003-04-28,8435.040039,3.2258064516129035,12.903225806451616
2003-04-29,8744.219727,32.25806451612903,19.354838709677427
2003-04-30,8717.219727,29.032258064516128,19.354838709677427
2003-05-01,,29.032258064516128,19.354838709677427
2003-05-02,8808.179688,29.032258064516128,22.58064516129032
2003-05-05,8916.490234,45.16129032258064,25.80645161290323
2003-05-06,8889.219727,38.709677419354854,22.58064516129032
2003-05-07,8901.049805,38.709677419354854,25.80645161290323
2003-05-08,,38.709677419354854,25.80645161290323
2003-05-09,9084.160156,45.16129032258064,25.80645161290323
2003-05-12,9155.570313,61.29032258064516,25.80645161290323
2003-05-13,9119.040039,61.29032258064516,25.80645161290323
2003-05-14,9103.69043,64.51612903225806,22.58064516129032
2003-05-15,9126.070313,61.29032258064516,25.80645161290323
2003-05-16,9093.179688,64.51612903225806,22.58064516129032
2003-05-19,9087.370117,58.064516129032256,25.80645161290323
2003-05-20,9050.400391,51.61290322580646,25.80645161290323
2003-05-21,9059.799805,54.838709677419345,25.80645161290323
2003-05-22,9131.490234,64.51612903225806,29.032258064516128
2003-05-23,9303.730469,77.41935483870971,29.032258064516128
2003-05-26,9492.709961,90.32258064516128,38.709677419354854
2003-05-27,9420.80957,90.32258064516128,35.483870967741936
2003-05-28,9510.620117,90.32258064516128,35.483870967741936
2003-05-29,9508.549805,90.32258064516128,38.709677419354854
2003-05-30,9487.379883,93.54838709677419,41.935483870967744
2003-06-02,9637.530273,93.54838709677419,45.16129032258064
2003-06-03,9662.820313,87.09677419354837,48.38709677419354
2003-06-04,,87.09677419354837,48.38709677419354
2003-06-05,9639.009766,90.32258064516128,45.16129032258064
2003-06-06,9694.629883,90.32258064516128,51.61290322580646
2001-07-31,12316.69043,25.80645161290323,19.354838709677427
2001-08-01,12478.740234,29.032258064516128,19.354838709677427
2001-08-02,12466.370117,29.032258064516128,19.354838709677427
2001-08-03,12269.080078,22.58064516129032,19.354838709677427
2001-08-06,12148.80957,22.58064516129032,16.129032258064516
2001-08-07,12007.19043,16.129032258064516,12.903225806451616
2001-08-08,11958.009766,19.354838709677427,12.903225806451616
2001-08-09,11716.769531,12.903225806451616,12.903225806451616
2001-08-10,11765.80957,19.354838709677427,12.903225806451616
2001-08-13,11694.290039,19.354838709677427,12.903225806451616
2001-08-14,11991.009766,16.129032258064516,12.903225806451616
2001-08-15,12141.629883,16.129032258064516,12.903225806451616
2001-08-16,11832.44043,12.903225806451616,12.903225806451616
2001-08-17,11754.80957,22.58064516129032,16.129032258064516
2001-08-20,11458.700195,25.80645161290323,16.129032258064516
2001-08-21,11440.349609,22.58064516129032,16.129032258064516
2001-08-22,11188.570313,25.80645161290323,16.129032258064516
2001-08-23,11345.379883,25.80645161290323,16.129032258064516
2001-08-24,11110.299805,22.58064516129032,16.129032258064516
2001-08-27,11234.719727,22.58064516129032,16.129032258064516
2001-08-28,11300.530273,19.354838709677427,16.129032258064516
2001-08-29,11242.410156,25.80645161290323,12.903225806451616
2001-08-30,11315.629883,32.25806451612903,12.903225806451616
2001-08-31,11090.480469,25.80645161290323,12.903225806451616
2001-09-03,10902.639648,22.58064516129032,12.903225806451616
2001-09-04,11136.860352,25.80645161290323,12.903225806451616
2001-09-05,10943.139648,22.58064516129032,12.903225806451616
2001-09-06,10664.320313,19.354838709677427,12.903225806451616
2001-09-07,10384.200195,12.903225806451616,12.903225806451616
2001-09-10,10366.320313,12.903225806451616,12.903225806451616
2001-09-11,10417.360352,12.903225806451616,9.677419354838714
2001-09-12,9493.620117,0.0,6.451612903225808
2001-09-13,9569.209961,0.0,6.451612903225808
2001-09-14,9655.450195,6.451612903225808,6.451612903225808
2001-09-17,9319.349609,3.2258064516129035,3.2258064516129035
2001-09-18,9307.900391,0.0,3.2258064516129035
2001-09-19,9558.150391,0.0,3.2258064516129035
2001-09-20,9317.980469,0.0,6.451612903225808
2021-02-04,29113.5,50.0,57.69230769230769
2001-09-21,8934.200195,3.2258064516129035,3.2258064516129035
2001-09-24,9284.5,3.2258064516129035,3.2258064516129035
2001-09-25,9210.05957,3.2258064516129035,3.2258064516129035
2001-09-26,9371.75,6.451612903225808,6.451612903225808
2001-09-27,9600.790039,9.677419354838714,6.451612903225808
2001-09-28,9950.700195,9.677419354838714,6.451612903225808
2001-10-01,,9.677419354838714,6.451612903225808
2001-10-02,,9.677419354838714,6.451612903225808
2001-10-03,9897.139648,9.677419354838714,6.451612903225808
2001-10-04,10286.389648,12.903225806451616,3.2258064516129035
2001-10-05,10277.379883,19.354838709677427,3.2258064516129035
2001-10-08,9967.830078,6.451612903225808,3.2258064516129035
2001-10-09,10358.929688,22.58064516129032,3.2258064516129035
2001-10-10,10298.240234,29.032258064516128,6.451612903225808
2001-10-11,10522.610352,32.25806451612903,3.2258064516129035
2001-10-12,10274.129883,19.354838709677427,3.2258064516129035
2001-10-15,10130.589844,12.903225806451616,6.451612903225808
2001-10-16,10148.490234,22.58064516129032,6.451612903225808
2001-10-17,10260.80957,32.25806451612903,9.677419354838714
2001-10-18,9880.610352,12.903225806451616,3.2258064516129035
2001-10-19,9825.839844,6.451612903225808,3.2258064516129035
2001-10-22,9797.540039,9.677419354838714,3.2258064516129035
2001-10-23,10219.839844,25.80645161290323,6.451612903225808
2001-10-24,10243.459961,38.709677419354854,6.451612903225808
2001-10-25,10243.459961,38.709677419354854,6.451612903225808
2001-10-26,10404.740234,35.483870967741936,6.451612903225808
2001-10-29,10178.089844,25.80645161290323,3.2258064516129035
2001-10-30,10076.429688,29.032258064516128,6.451612903225808
2001-10-31,10073.969727,32.25806451612903,6.451612903225808
2001-11-01,10158.849609,41.935483870967744,3.2258064516129035
2001-11-02,10186.05957,38.709677419354854,6.451612903225808
2001-11-05,10430.719727,51.61290322580646,9.677419354838714
2001-11-06,10356.049805,48.38709677419354,6.451612903225808
2001-11-07,10269.790039,35.483870967741936,3.2258064516129035
2001-11-08,10538.620117,51.61290322580646,6.451612903225808
2001-11-09,10609.25,51.61290322580646,6.451612903225808
2001-11-12,10592.450195,58.064516129032256,6.451612903225808
2001-11-13,10662.839844,77.41935483870971,9.677419354838714
2001-11-14,10950.040039,77.41935483870971,9.677419354838714
2001-11-15,11239.389648,77.41935483870971,9.677419354838714
2001-11-16,11287.370117,83.87096774193549,9.677419354838714
2001-11-19,11360.259766,80.64516129032258,9.677419354838714
2001-11-20,11225.790039,77.41935483870971,12.903225806451616
2001-11-21,11173.919922,77.41935483870971,9.677419354838714
2001-11-22,11253.299805,83.87096774193549,9.677419354838714
2001-11-23,11322.360352,83.87096774193549,9.677419354838714
2001-11-26,11391.959961,80.64516129032258,9.677419354838714
2001-11-27,11261.540039,80.64516129032258,12.903225806451616
2001-11-28,11066.19043,80.64516129032258,9.677419354838714
2001-11-29,11090.740234,80.64516129032258,12.903225806451616
2001-11-30,11279.25,83.87096774193549,9.677419354838714
2001-12-03,11155.150391,83.87096774193549,9.677419354838714
2001-12-04,11427.280273,80.64516129032258,19.354838709677427
2001-12-05,11678.44043,87.09677419354837,25.80645161290323
2001-12-06,11745.839844,80.64516129032258,25.80645161290323
2001-12-07,11832.179688,80.64516129032258,48.38709677419354
2001-12-10,11784.919922,83.87096774193549,41.935483870967744
2001-12-11,11693.049805,83.87096774193549,35.483870967741936
2001-12-12,11847.05957,83.87096774193549,41.935483870967744
2001-12-13,11529.540039,80.64516129032258,19.354838709677427
2001-12-14,11466.110352,80.64516129032258,29.032258064516128
2001-12-17,11465.780273,83.87096774193549,22.58064516129032
2001-12-18,11486.929688,74.19354838709677,22.58064516129032
2001-12-19,11565.230469,83.87096774193549,41.935483870967744
2001-12-20,11601.139648,80.64516129032258,41.935483870967744
2001-12-21,11158.099609,67.74193548387096,22.58064516129032
2001-12-24,11209.780273,67.74193548387096,32.25806451612903
2001-12-25,,67.74193548387096,32.25806451612903
2001-12-26,,67.74193548387096,32.25806451612903
2001-12-27,11359.5,74.19354838709677,35.483870967741936
2001-12-28,11431.589844,74.19354838709677,38.709677419354854
2001-12-31,11397.209961,67.74193548387096,38.709677419354854
2002-01-01,,70.96774193548387,38.709677419354854
2002-01-02,11350.849609,67.74193548387096,35.483870967741936
2002-01-03,11423.519531,70.96774193548387,38.709677419354854
2002-01-04,11702.150391,74.19354838709677,41.935483870967744
2002-01-07,11892.639648,80.64516129032258,51.61290322580646
2002-01-08,11713.709961,83.87096774193549,51.61290322580646
2002-01-09,11440.719727,67.74193548387096,48.38709677419354
2002-01-10,11256.070313,70.96774193548387,45.16129032258064
2002-01-11,11166.459961,64.51612903225806,51.61290322580646
2002-01-14,11209.429688,67.74193548387096,41.935483870967744
2002-01-15,11013.589844,58.064516129032256,45.16129032258064
2002-01-16,10964.089844,54.838709677419345,38.709677419354854
2002-01-17,11013.839844,51.61290322580646,38.709677419354854
2002-01-18,10972.959961,54.838709677419345,32.25806451612903
2002-01-21,11000.25,51.61290322580646,38.709677419354854
2002-01-22,10797.69043,48.38709677419354,32.25806451612903
2002-01-23,10762.139648,45.16129032258064,32.25806451612903
2002-01-24,10741.459961,51.61290322580646,35.483870967741936
2002-01-25,10772.959961,35.483870967741936,32.25806451612903
2002-01-28,10767.459961,38.709677419354854,35.483870967741936
2002-01-29,11014.240234,51.61290322580646,38.709677419354854
2002-01-30,10756.959961,35.483870967741936,29.032258064516128
2002-01-31,10725.299805,35.483870967741936,29.032258064516128
2002-02-01,10691.25,22.58064516129032,29.032258064516128
2002-02-04,10721.320313,32.25806451612903,32.25806451612903
2002-02-05,10609.19043,32.25806451612903,25.80645161290323
2002-02-06,10592.389648,32.25806451612903,32.25806451612903
2002-02-07,10409.679688,22.58064516129032,25.80645161290323
2002-02-08,10518.990234,35.483870967741936,32.25806451612903
2002-02-11,10832.740234,51.61290322580646,38.709677419354854
2002-02-12,,51.61290322580646,38.709677419354854
2002-02-13,,51.61290322580646,38.709677419354854
2002-02-14,,51.61290322580646,41.935483870967744
2002-02-15,10961.879883,54.838709677419345,41.935483870967744
2002-02-18,11002.80957,61.29032258064516,41.935483870967744
2002-02-19,10840.490234,48.38709677419354,38.709677419354854
2002-02-20,10749.05957,51.61290322580646,38.709677419354854
2002-02-21,10788.900391,48.38709677419354,41.935483870967744
2002-02-22,10664.94043,35.483870967741936,38.709677419354854
2002-02-25,10496.019531,32.25806451612903,35.483870967741936
2002-02-26,10547.129883,32.25806451612903,32.25806451612903
2002-02-27,10648.709961,41.935483870967744,35.483870967741936
2002-02-28,10482.549805,35.483870967741936,35.483870967741936
2002-03-01,10425.30957,35.483870967741936,32.25806451612903
2002-03-04,10704.120117,38.709677419354854,38.709677419354854
2002-03-05,10985.839844,51.61290322580646,38.709677419354854
2002-03-06,11003.0,58.064516129032256,41.935483870967744
2002-03-07,11188.070313,67.74193548387096,45.16129032258064
2002-03-08,11233.230469,64.51612903225806,45.16129032258064
2002-03-11,11318.870117,70.96774193548387,48.38709677419354
2002-03-12,11273.860352,64.51612903225806,48.38709677419354
2002-03-13,11217.5,64.51612903225806,54.838709677419345
2002-03-14,11303.700195,64.51612903225806,58.064516129032256
2002-03-15,11210.25,58.064516129032256,51.61290322580646
2002-03-18,11230.639648,61.29032258064516,51.61290322580646
2002-03-19,11222.830078,58.064516129032256,54.838709677419345
2002-03-20,11036.599609,51.61290322580646,51.61290322580646
2002-03-21,10829.730469,45.16129032258064,45.16129032258064
2002-03-22,10863.070313,45.16129032258064,45.16129032258064
2002-03-25,10836.639648,41.935483870967744,45.16129032258064
2002-03-26,10786.919922,45.16129032258064,45.16129032258064
2002-03-27,10987.879883,54.838709677419345,58.064516129032256
2002-03-28,11032.919922,61.29032258064516,58.064516129032256
2002-03-29,,61.29032258064516,58.064516129032256
2002-04-01,,61.29032258064516,58.064516129032256
2002-04-02,10878.040039,41.935483870967744,48.38709677419354
2002-04-03,10833.959961,51.61290322580646,48.38709677419354
2002-04-04,10831.370117,45.16129032258064,45.16129032258064
2002-04-05,,45.16129032258064,45.16129032258064
2002-04-08,10723.679688,35.483870967741936,41.935483870967744
2002-04-09,10733.69043,35.483870967741936,41.935483870967744
2002-04-10,10643.139648,25.80645161290323,35.483870967741936
2002-04-11,10744.910156,35.483870967741936,45.16129032258064
2002-04-12,10710.480469,32.25806451612903,45.16129032258064
2002-04-15,10727.980469,38.709677419354854,45.16129032258064
2002-04-16,10788.530273,35.483870967741936,45.16129032258064
2002-04-17,11090.580078,70.96774193548387,61.29032258064516
2002-04-18,11217.150391,70.96774193548387,61.29032258064516
2002-04-19,11252.179688,74.19354838709677,61.29032258064516
2002-04-22,11139.419922,64.51612903225806,61.29032258064516
2002-04-23,11345.179688,77.41935483870971,67.74193548387096
2002-04-24,11396.570313,77.41935483870971,70.96774193548387
2002-04-25,11409.290039,74.19354838709677,70.96774193548387
2002-04-26,11385.080078,74.19354838709677,67.74193548387096
2002-04-29,11361.490234,70.96774193548387,58.064516129032256
2002-04-30,11497.580078,70.96774193548387,67.74193548387096
2002-05-01,,70.96774193548387,67.74193548387096
2002-05-02,11780.110352,77.41935483870971,77.41935483870971
2002-05-03,11797.219727,80.64516129032258,83.87096774193549
2002-05-06,11736.200195,83.87096774193549,80.64516129032258
2002-05-07,11795.980469,87.09677419354837,83.87096774193549
2002-05-08,11768.30957,83.87096774193549,87.09677419354837
2002-05-09,11700.759766,83.87096774193549,83.87096774193549
2002-05-10,11645.900391,83.87096774193549,83.87096774193549
2002-05-13,11733.429688,87.09677419354837,87.09677419354837
2002-05-14,11690.30957,87.09677419354837,87.09677419354837
2002-05-15,11838.360352,83.87096774193549,83.87096774193549
2002-05-16,11832.769531,87.09677419354837,87.09677419354837
2002-05-17,11974.610352,87.09677419354837,87.09677419354837
2002-05-20,,87.09677419354837,87.09677419354837
2002-05-21,11753.290039,80.64516129032258,87.09677419354837
2002-05-22,11795.200195,80.64516129032258,87.09677419354837
2002-05-23,11624.75,74.19354838709677,90.32258064516128
2002-05-24,11626.780273,80.64516129032258,87.09677419354837
2002-05-27,11564.730469,80.64516129032258,87.09677419354837
2002-05-28,11581.580078,74.19354838709677,87.09677419354837
2002-05-29,11430.660156,54.838709677419345,87.09677419354837
2002-05-30,11380.610352,45.16129032258064,80.64516129032258
2002-05-31,11301.94043,41.935483870967744,80.64516129032258
2002-06-03,11359.799805,48.38709677419354,83.87096774193549
2002-06-04,11312.549805,41.935483870967744,77.41935483870971
2002-06-05,11402.379883,48.38709677419354,87.09677419354837
2002-06-06,11380.769531,45.16129032258064,87.09677419354837
2002-06-07,11284.709961,45.16129032258064,83.87096774193549
2002-06-10,11288.839844,41.935483870967744,83.87096774193549
2002-06-11,11215.019531,45.16129032258064,83.87096774193549
2002-06-12,11147.969727,35.483870967741936,77.41935483870971
2002-06-13,11119.330078,35.483870967741936,80.64516129032258
2002-06-14,10955.519531,29.032258064516128,74.19354838709677
2002-06-17,10832.259766,22.58064516129032,67.74193548387096
2002-06-18,10852.040039,16.129032258064516,67.74193548387096
2002-06-19,10673.110352,3.2258064516129035,48.38709677419354
2002-06-20,10754.410156,6.451612903225808,64.51612903225806
2002-06-21,10591.860352,6.451612903225808,58.064516129032256
2002-06-24,10657.339844,12.903225806451616,61.29032258064516
2002-06-25,10608.980469,9.677419354838714,58.064516129032256
2002-06-26,10355.919922,3.2258064516129035,35.483870967741936
2002-06-27,10518.089844,6.451612903225808,54.838709677419345
2002-06-28,10598.549805,9.677419354838714,48.38709677419354
2002-07-01,,6.451612903225808,48.38709677419354
2002-07-02,10491.759766,3.2258064516129035,41.935483870967744
2002-07-03,10579.19043,6.451612903225808,48.38709677419354
2002-07-04,10765.580078,19.354838709677427,58.064516129032256
2002-07-05,10806.160156,16.129032258064516,64.51612903225806
2002-07-08,10803.450195,12.903225806451616,54.838709677419345
2002-07-09,10843.150391,22.58064516129032,58.064516129032256
2002-07-10,10787.540039,19.354838709677427,51.61290322580646
2002-07-11,10558.80957,6.451612903225808,38.709677419354854
2002-07-12,10648.299805,12.903225806451616,41.935483870967744
2002-07-15,10581.660156,6.451612903225808,38.709677419354854
2002-07-16,10421.490234,12.903225806451616,35.483870967741936
2002-07-17,10335.120117,6.451612903225808,29.032258064516128
2002-07-18,10452.549805,6.451612903225808,29.032258064516128
2002-07-19,10325.459961,3.2258064516129035,25.80645161290323
2002-07-22,10110.25,0.0,25.80645161290323
2002-07-23,10313.889648,3.2258064516129035,29.032258064516128
2002-07-24,9971.990234,3.2258064516129035,19.354838709677427
2002-07-25,9884.780273,3.2258064516129035,19.354838709677427
2002-07-26,9773.120117,0.0,9.677419354838714
2002-07-29,9975.990234,3.2258064516129035,9.677419354838714
2002-07-30,10155.25,6.451612903225808,25.80645161290323
2002-07-31,10267.360352,6.451612903225808,22.58064516129032
2002-08-01,10180.019531,6.451612903225808,25.80645161290323
2002-08-02,9991.719727,6.451612903225808,22.58064516129032
2002-08-05,9862.330078,0.0,16.129032258064516
2002-08-06,9700.69043,0.0,3.2258064516129035
2002-08-07,9977.740234,3.2258064516129035,19.354838709677427
2002-08-08,9962.240234,9.677419354838714,19.354838709677427
2002-08-09,10014.05957,12.903225806451616,22.58064516129032
2002-08-12,9959.919922,9.677419354838714,19.354838709677427
2002-08-13,10100.05957,12.903225806451616,25.80645161290323
2002-08-14,9961.349609,12.903225806451616,25.80645161290323
2002-08-15,10219.709961,29.032258064516128,25.80645161290323
2002-08-16,10265.040039,29.032258064516128,25.80645161290323
2002-08-19,10246.959961,29.032258064516128,25.80645161290323
2002-08-20,10408.009766,29.032258064516128,29.032258064516128
2002-08-21,10402.259766,32.25806451612903,25.80645161290323
2002-08-22,10424.0,38.709677419354854,25.80645161290323
2002-08-23,10245.69043,38.709677419354854,25.80645161290323
2002-08-26,10226.330078,32.25806451612903,25.80645161290323
2002-08-27,10185.519531,22.58064516129032,25.80645161290323
2002-08-28,10130.25,29.032258064516128,29.032258064516128
2002-08-29,10061.150391,29.032258064516128,29.032258064516128
2002-08-30,10043.870117,35.483870967741936,25.80645161290323
2002-09-02,9896.980469,16.129032258064516,19.354838709677427
2021-02-05,29288.679688,57.69230769230769,57.69230769230769
2002-09-03,9790.679688,12.903225806451616,19.354838709677427
2002-09-04,9820.330078,16.129032258064516,22.58064516129032
2002-09-05,9726.030273,19.354838709677427,22.58064516129032
2002-09-06,9720.860352,19.354838709677427,19.354838709677427
2002-09-09,9723.669922,16.129032258064516,22.58064516129032
2002-09-10,9885.769531,22.58064516129032,22.58064516129032
2002-09-11,9882.349609,19.354838709677427,22.58064516129032
2002-09-12,9896.330078,29.032258064516128,22.58064516129032
2002-09-13,9650.969727,16.129032258064516,19.354838709677427
2002-09-16,9505.129883,16.129032258064516,16.129032258064516
2002-09-17,9707.25,32.25806451612903,19.354838709677427
2002-09-18,9474.070313,19.354838709677427,16.129032258064516
2002-09-19,9427.790039,16.129032258064516,16.129032258064516
2002-09-20,9328.219727,19.354838709677427,16.129032258064516
2002-09-23,9314.870117,22.58064516129032,16.129032258064516
2002-09-24,9197.679688,12.903225806451616,16.129032258064516
2002-09-25,9124.910156,12.903225806451616,12.903225806451616
2002-09-26,9270.709961,12.903225806451616,12.903225806451616
2002-09-27,9294.459961,22.58064516129032,16.129032258064516
2002-09-30,9072.209961,9.677419354838714,16.129032258064516
2002-10-01,,9.677419354838714,16.129032258064516
2002-10-02,9109.349609,12.903225806451616,9.677419354838714
2002-10-03,8984.320313,12.903225806451616,12.903225806451616
2002-10-04,9051.370117,12.903225806451616,16.129032258064516
2002-10-07,8931.400391,12.903225806451616,12.903225806451616
2002-10-08,8977.410156,6.451612903225808,9.677419354838714
2002-10-09,8977.349609,6.451612903225808,9.677419354838714
2002-10-10,8858.69043,3.2258064516129035,9.677419354838714
2002-10-11,8965.730469,6.451612903225808,9.677419354838714
2002-10-14,,6.451612903225808,9.677419354838714
2002-10-15,9336.389648,12.903225806451616,12.903225806451616
2002-10-16,9459.139648,25.80645161290323,12.903225806451616
2002-10-17,9576.150391,41.935483870967744,12.903225806451616
2002-10-18,9613.070313,38.709677419354854,9.677419354838714
2002-10-21,9570.360352,38.709677419354854,9.677419354838714
2002-10-22,9548.94043,35.483870967741936,9.677419354838714
2002-10-23,9804.650391,58.064516129032256,16.129032258064516
2002-10-24,9787.490234,64.51612903225806,16.129032258064516
2002-10-25,9722.540039,61.29032258064516,22.58064516129032
2002-10-28,9853.740234,74.19354838709677,22.58064516129032
2002-10-29,9634.669922,54.838709677419345,16.129032258064516
2002-10-30,9560.459961,48.38709677419354,16.129032258064516
2002-10-31,9441.25,41.935483870967744,12.903225806451616
2002-11-01,9407.679688,32.25806451612903,9.677419354838714
2002-11-04,9720.830078,74.19354838709677,12.903225806451616
2002-11-05,9655.360352,64.51612903225806,16.129032258064516
2002-11-06,9773.980469,77.41935483870971,29.032258064516128
2002-11-07,9844.379883,77.41935483870971,22.58064516129032
2002-11-08,9770.679688,70.96774193548387,25.80645161290323
2002-11-11,9580.879883,51.61290322580646,12.903225806451616
2002-11-12,9613.839844,54.838709677419345,16.129032258064516
2002-11-13,9616.620117,48.38709677419354,16.129032258064516
2002-11-14,9740.839844,61.29032258064516,19.354838709677427
2002-11-15,9865.650391,74.19354838709677,16.129032258064516
2002-11-18,9920.089844,64.51612903225806,19.354838709677427
2002-11-19,9965.030273,67.74193548387096,22.58064516129032
2002-11-20,9971.150391,67.74193548387096,22.58064516129032
2002-11-21,10003.540039,64.51612903225806,22.58064516129032
2002-11-22,10065.320313,70.96774193548387,22.58064516129032
